slug,name,city,state,latitude,longitude,category,public_access,source,timezone,verified_at
king-kamehameha-i-statue-at-aliiolani-hale,King Kamehameha I Statue at Aliʻiōlani Hale,Honolulu,HI,21.30571,-157.85967,roadside-oddities,open,https://www.gohawaii.com/islands/oahu/things-to-do/land-activities/historic-places,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
king-kaumualii-statue,King Kaumualiʻi Statue,Waimea,HI,21.95159,-159.66426,roadside-oddities,limited,https://kauaikingkaumualii.org/,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
king-memorial-gravity-hill-kirtland-hills-oh,King Memorial Gravity Hill,Kirtland Hills,OH,41.64125,-81.2956389,folklore,roadside,https://en.wikipedia.org/wiki/List_of_gravity_hills,America/New_York,2026-09-06T01:38:36.249959+00:00
king-neptune,King Neptune,Morehead City,NC,34.71953,-76.71281,roadside-oddities,open,https://www.roadsideamerica.com/tip/29124,America/New_York,2026-09-09T05:34:33.398594+00:00
king-neptune-statue,King Neptune Statue,Virginia Beach,VA,36.85963,-75.9773,roadside-oddities,open,https://www.visitvirginiabeach.com/listing/king-neptune-statue/1173/,America/New_York,2026-09-08T04:02:08.563059+00:00
king-neptune-sundial,King Neptune Sundial,Hilton Head Island,SC,32.1805,-80.72867,roadside-oddities,open,https://www.atlasobscura.com/places/king-neptune-sundial,America/New_York,2026-09-09T05:53:13.784429+00:00
king-nyani-giant-bronze-gorilla,King Nyani — Giant Bronze Gorilla,Greenwich,CT,41.01986,-73.62293,roadside-oddities,open,https://brucemuseum.org/exhibitions/king-nyani/,America/New_York,2026-09-08T18:47:23.721893+00:00
king-philips-cave,King Philip's Cave,Norton,MA,41.98045,-71.13037,folklore,limited,https://www.atlasobscura.com/places/king-philips-cave,America/New_York,2026-09-09T04:43:56.902716+00:00
kings-chapel-crypt,King's Chapel Crypt,Boston,MA,42.35806,-71.06001,weird-history,limited,https://www.atlasobscura.com/places/kings-chapel-crypt,America/New_York,2026-09-09T04:43:56.902716+00:00
kings-park-psychiatric-center-at-nissequogue-river-state-park,Kings Park Psychiatric Center at Nissequogue River State Park,Kings Park,NY,40.89593,-73.23956,weird-history,open,https://apps.cio.ny.gov/apps/mediacontact/public/view.cfm?backButton=&parm=DBCB9EAF-BB2B-D983-D05568DCB12EB50B,America/New_York,2026-09-08T02:40:05.196871+00:00
kingsley-plantation,Kingsley Plantation,Jacksonville,FL,30.43838,-81.43815,weird-history,open,https://www.nps.gov/timu/learn/historyculture/kp.htm,America/New_York,2026-09-09T13:54:54.613604+00:00
kinishba-ruins-national-historic-landmark,Kinishba Ruins National Historic Landmark,Fort Apache,AZ,33.82372,-110.05428,weird-history,limited,https://www.fortapachearizona.org/kinishba,America/Phoenix,2026-09-10T19:46:38.653299+00:00
kinney-pioneer-museum,Kinney Pioneer Museum,Mason City,IA,43.1686,-93.2768,museums,limited,https://www.kinneypioneermuseum.org/,America/Chicago,2026-09-09T14:49:42.407907+00:00
kinstone-megalithic-garden,Kinstone Megalithic Garden,Fountain City,WI,44.13144,-91.69977,folklore,limited,https://www.kinstonecircle.com/,America/Chicago,2026-09-09T13:02:00.307533+00:00
kinzua-bridge-skywalk-and-tornado-ruins,Kinzua Bridge Skywalk and Tornado Ruins,Hamlin Township,PA,41.75952,-78.58694,roadside-oddities,open,https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-parks/find-a-park/kinzua-bridge-state-park,America/New_York,2026-09-08T02:16:36.257931+00:00
kipahulu-district-oheo-gulch,Kīpahulu District — ʻOheʻo Gulch,Hāna,HI,20.662,-156.04481,roadside-oddities,limited,https://www.nps.gov/hale/planyourvisit/index.htm,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
kips-castle,Kip's Castle,Verona,NJ,40.82866,-74.22446,roadside-oddities,limited,https://www.essexcountyparks.org/parks/kips-castle,America/New_York,2026-09-08T17:48:18.566953+00:00
kiptopeke-concrete-fleet,Kiptopeke Concrete Fleet,Kiptopeke,VA,37.16463,-75.97825,weird-history,open,https://www.dcr.virginia.gov/state-parks/kiptopeke,America/New_York,2026-09-08T04:02:08.563059+00:00
kirwin-ghost-town,Kirwin Ghost Town,Park County,WY,43.87635,-109.29787,weird-history,limited,https://travelwyoming.com/blog/stories/post/5-wyoming-ghost-towns-you-need-to-explore/,America/Denver,2026-09-10T19:07:50.075112+00:00
kit-carson-county-carousel,Kit Carson County Carousel,Burlington,CO,39.30912,-102.27071,roadside-oddities,limited,https://www.kitcarsoncountycarousel.com/,America/Denver,2026-09-10T19:13:08.906905+00:00
kitch-iti-kipi,Kitch-iti-kipi,Manistique,MI,46.00417,-86.38195,roadside-oddities,open,https://www.atlasobscura.com/places/kitch-iti-kipi,America/Detroit,2026-09-08T15:38:13.436959+00:00
klipsch-museum-of-audio-history,Klipsch Museum of Audio History,Hope,AR,33.73497,-93.6174,museums,limited,https://www.klipschmuseum.org/,America/Chicago,2026-09-11T01:01:36.216936+00:00
klondike-gold-rush-nhp-visitor-center-broadway-depot,Klondike Gold Rush NHP Visitor Center — Broadway Depot,Skagway,AK,59.4535,-135.3185,weird-history,limited,https://www.nps.gov/klgo/planyourvisit/visitorcenters.htm,America/Anchorage,2026-09-10T21:00:19.829278+00:00
klown-doll-museum,Klown Doll Museum,Plainview,NE,42.35059,-97.79186,museums,limited,https://visitnebraska.com/plainview/klown-doll-museum,America/Chicago,2026-09-10T04:05:59.654525+00:00
knife-river-indian-villages-national-historic-site,Knife River Indian Villages National Historic Site,Stanton,ND,47.40031,-101.48609,weird-history,open,https://www.nps.gov/knri/,America/Chicago,2026-09-10T15:41:01.891131+00:00
knight-foundry,Knight Foundry,Sutter Creek,CA,38.39333,-120.78333,weird-history,limited,https://knightfoundry.com/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
knights-of-the-golden-horseshoe-pyramid,Knights of the Golden Horseshoe Pyramid,Elkton,VA,38.35781,-78.54741,weird-history,roadside,https://www.atlasobscura.com/places/knights-of-the-golden-horseshoe-markers,America/New_York,2026-09-08T04:17:48.352537+00:00
knik-museum-mushers-hall-of-fame,Knik Museum & Mushers Hall of Fame,Knik,AK,61.45734,-149.73013,weird-history,limited,https://knikmuseum.org/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
knoxville-weather-kiosk,Knoxville Weather Kiosk,Knoxville,TN,35.96398,-83.91865,roadside-oddities,open,https://www.atlasobscura.com/places/knoxville-weather-kiosk,America/Chicago,2026-09-09T12:59:24.207387+00:00
kodiak-history-museum,Kodiak History Museum,Kodiak,AK,57.78778,-152.40333,weird-history,open,https://kodiakhistorymuseum.org/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
kodiak-military-history-museum,Kodiak Military History Museum,Kodiak,AK,57.83645,-152.35292,weird-history,limited,https://www.kodiakmilitaryhistorymuseum.com/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
kokee-natural-history-museum,Kōkeʻe Natural History Museum,Waimea,HI,22.13035,-159.6576,museums,limited,https://www.kokee.org/,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
koko-crater-railway-trail,Koko Crater Railway Trail,Honolulu,HI,21.27788,-157.69284,weird-history,open,https://www.gohawaii.com/islands/oahu/things-to-do/land-activities/hiking,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
kokomantis,KokoMantis,Kokomo,IN,40.48658,-86.13351,roadside-oddities,open,https://www.atlasobscura.com/places/kokomantis-scrap-art-sculpture,America/Indiana/Indianapolis,2026-09-08T13:20:58.818667+00:00
kolb-studio,Kolb Studio,Grand Canyon Village,AZ,36.05796,-112.1426,roadside-oddities,open,https://www.nps.gov/places/000/kolb-studio.htm,America/Phoenix,2026-09-10T19:46:38.653299+00:00
kolomoki-mounds,Kolomoki Mounds,Blakely,GA,31.46841,-84.94852,weird-history,limited,https://gastateparks.org/kolomoki-mounds,America/New_York,2026-09-09T15:16:01.869371+00:00
kona-coffee-living-history-farm,Kona Coffee Living History Farm,Captain Cook,HI,19.49074,-155.91388,weird-history,limited,https://konahistorical.org/kona-coffee-living-history-farm,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
kool-aid-man-statue,Kool-Aid Man Statue,Hastings,NE,40.59985,-98.39177,roadside-oddities,open,https://visitnebraska.com/hastings/hastings-museum,America/Chicago,2026-09-10T04:05:59.654525+00:00
kootenai-falls-swinging-bridge,Kootenai Falls Swinging Bridge,Troy,MT,48.45272,-115.76985,roadside-oddities,open,https://www.fs.usda.gov/r01/kootenai/recreation/kootenai-falls-and-swinging-bridge,America/Denver,2026-09-10T04:28:19.411664+00:00
koreshan-state-park,Koreshan State Park,Estero,FL,26.43044,-81.81583,weird-history,open,https://www.floridastateparks.org/parks-and-trails/koreshan-state-park,America/New_York,2026-09-09T13:54:54.613604+00:00
koshare-museum,Koshare Museum,La Junta,CO,37.97203,-103.54461,museums,open,https://koshares.com/museum/,America/Denver,2026-09-10T19:13:08.906905+00:00
kregel-windmill-factory-museum,Kregel Windmill Factory Museum,Nebraska City,NE,40.67699,-95.86362,weird-history,open,https://www.kregelwindmillfactorymuseum.org/,America/Chicago,2026-09-10T04:05:59.654525+00:00
krispy-kreme-founders-birthplace-marker,Krispy Kreme Founder's Birthplace Marker,Benton,KY,36.81862,-88.19791,weird-history,roadside,https://www.roadsideamerica.com/tip/82081,America/Chicago,2026-09-08T14:42:00.461026+00:00
kruger-street-toy-train-museum,Kruger Street Toy & Train Museum,Wheeling,WV,40.04055,-80.65832,museums,open,https://www.toyandtrain.com/,America/New_York,2026-09-08T03:30:19.766632+00:00
ksb-miniatures-collection,KSB Miniatures Collection,Maysville,KY,38.64816,-83.76701,museums,open,https://www.atlasobscura.com/places/kentucky-gateway-museum-center,America/New_York,2026-09-08T14:15:10.228298+00:00
kukaniloko-birthstones,Kūkaniloko Birthstones,Wahiawā,HI,21.5047,-158.03625,weird-history,limited,https://www.kukaniloko.org/,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
kuskulana-river-bridge,Kuskulana River Bridge,Chitina,AK,61.48871,-144.01548,roadside-oddities,open,https://www.nps.gov/wrst/planyourvisit/mccarthy-road.htm,America/Anchorage,2026-09-10T21:00:19.829278+00:00
kuwohi-home-of-the-chief-of-all-bears,Kuwohi — Home of the Chief of All Bears,Bryson City,NC,35.56293,-83.49845,folklore,limited,https://www.atlasobscura.com/places/kuwohi-clingmans-dome,America/New_York,2026-09-09T05:34:33.398594+00:00
kwahadi-museum-of-the-american-indian,Kwahadi Museum of the American Indian,Amarillo,TX,35.19738,-101.75489,folklore,limited,https://www.kwahadi.com/,America/Chicago,2026-09-09T15:39:42.513669+00:00
kymulga-grist-mill-covered-bridge,Kymulga Grist Mill & Covered Bridge,Childersburg,AL,33.33452,-86.29968,weird-history,limited,https://alstate.guide/metropolitan/talladega/childersburg/kymulga-grist-mill-covered-bridge,America/Chicago,2026-09-09T12:59:35.538091+00:00
la-brea-tar-pits,La Brea Tar Pits,Los Angeles,CA,34.06322,-118.35639,museums,open,https://tarpits.org/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
la-cueva-rock-shelter,La Cueva Rock Shelter,Las Cruces,NM,32.33495,-106.58333,weird-history,limited,https://www.blm.gov/visit/la-cueva,America/Denver,
la-lomita-chapel,La Lomita Chapel,Mission,TX,26.15322,-98.32928,folklore,open,https://www.nps.gov/,America/Chicago,2026-09-09T15:39:42.513669+00:00
la-petite-roche,La Petite Roche,Little Rock,AR,34.74863,-92.26544,weird-history,roadside,https://onlyinark.com/places-and-travel/central-and-eastern-arkansas-oddities-and-roadside-attractions/,America/Chicago,2026-09-11T01:01:36.216936+00:00
la-posada-de-santa-fe,La Posada de Santa Fe,Santa Fe,NM,35.68617,-105.9328,haunted,limited,https://www.marriott.com/en-us/hotels/saflc-la-posada-de-santa-fe-a-tribute-portfolio-resort-and-spa/,America/Denver,
la-posada-hotel,La Posada Hotel,Winslow,AZ,35.02172,-110.69516,roadside-oddities,open,https://laposada.org/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
la-posta-de-mesilla,La Posta de Mesilla,Mesilla,NM,32.27461,-106.80099,weird-history,open,https://www.laposta-de-mesilla.com/,America/Denver,
la-salette-international-cr-che-museum,La Salette International Crèche Museum,Attleboro,MA,41.93055,-71.26231,museums,open,https://lasaletteattleboroshrine.org/museum,America/New_York,2026-09-09T04:43:56.902716+00:00
la-ventana-natural-arch,La Ventana Natural Arch,Grants,NM,34.8727,-107.89005,roadside-oddities,open,https://www.blm.gov/visit/la-ventana-natural-arch,America/Denver,
lackawanna-coal-mine-tour,Lackawanna Coal Mine Tour,Taylor,PA,41.4167,-75.71524,museums,limited,https://www.visitnepa.org/things-to-do/attractions/lackawanna-coal-mine-tour/,America/New_York,2026-09-08T02:16:36.257931+00:00
ladd-observatory,Ladd Observatory,Providence,RI,41.83901,-71.39911,weird-history,limited,https://physics.brown.edu/about/ladd-observatory,America/New_York,2026-09-09T04:49:27.913704+00:00
lady-desert-the-venus-of-nevada,Lady Desert: The Venus of Nevada,Rhyolite,NV,36.89453,-116.8302,roadside-oddities,open,https://www.goldwellmuseum.org/,America/Los_Angeles,
lafayette-hotel,Lafayette Hotel,Marietta,OH,39.41076,-81.45234,haunted,open,https://www.ohiomagazine.com/travel/article/haunted-ohio-the-lafayette-hotel,America/New_York,2026-09-08T01:49:16.338406+00:00
lafayette-miners-museum,Lafayette Miners Museum,Lafayette,CO,39.99819,-105.0896,weird-history,limited,https://www.lafayettehistory.com/miners-museum,America/Denver,2026-09-10T19:13:08.906905+00:00
lafittes-blacksmith-shop-bar,Lafitte's Blacksmith Shop Bar,New Orleans,LA,29.96074,-90.06389,folklore,open,https://www.lafittesblacksmithshop.com/,America/Chicago,2026-09-09T13:02:15.154818+00:00
lagrange-college-site-park,LaGrange College Site Park,Leighton,AL,34.6521,-87.5342,weird-history,open,https://www.lagrangehistoricsite.org/,America/Chicago,2026-09-09T12:59:35.538091+00:00
laie-point-sea-arch,Lāʻie Point Sea Arch,Lāʻie,HI,21.64817,-157.9136,folklore,roadside,https://dlnr.hawaii.gov/dsp/parks/oahu/laie-point-state-wayside/,Pacific/Honolulu,2026-09-10T18:11:03.493189+00:00
lake-champlain-monster-monument,Lake Champlain Monster Monument,Burlington,VT,44.47347,-73.22155,cryptids,open,https://www.atlasobscura.com/places/lake-champlain-monster-monument,America/New_York,2026-09-08T16:08:01.377449+00:00
lake-chargoggagoggmanchauggagoggchaubunagungamaugg,Lake Chargoggagoggmanchauggagoggchaubunagungamaugg,Webster,MA,42.0409,-71.8438,folklore,open,https://www.atlasobscura.com/places/lake-chargoggagoggmanchauggagoggchaubunagungamaugg,America/New_York,2026-09-09T04:43:56.902716+00:00
lake-compounce-americas-oldest-amusement-park,Lake Compounce — America's Oldest Amusement Park,Bristol,CT,41.63882,-72.92295,weird-history,limited,https://www.roadsideamerica.com/tip/25260,America/New_York,2026-09-08T19:51:22.001704+00:00
lake-county-pioneer-village-museum,Lake County Pioneer Village Museum,Kenmare,ND,48.66502,-102.0556,museums,limited,https://www.ndtourism.com/kenmare/attractions-entertainment/free-attractions/lake-county-pioneer-village-museum,America/Chicago,2026-09-10T15:41:01.891131+00:00
lake-drummond-and-the-phantom-lovers,Lake Drummond and the Phantom Lovers,Chesapeake,VA,36.60283,-76.46974,folklore,limited,https://www.fws.gov/refuge/great-dismal-swamp,America/New_York,2026-09-08T04:02:08.563059+00:00
lake-eola-muse-of-discovery,Lake Eola 'Muse of Discovery',Orlando,FL,28.54556,-81.37232,roadside-oddities,roadside,https://www.orlando.gov/Parks-the-Environment/Directory/Lake-Eola-Park,America/New_York,2026-09-09T13:54:54.613604+00:00
lake-geneva-ghost-walk,Lake Geneva Ghost Walk,Lake Geneva,WI,42.58804,-88.43075,haunted,limited,https://www.americanghostwalks.com/wisconsin/lake-geneva-ghost-walks/,America/Chicago,2026-09-09T13:02:00.307533+00:00
lake-george-holly-bluff-mounds,Lake George / Holly Bluff Mounds,Holly Bluff,MS,32.81411,-90.683,weird-history,roadside,https://trails.mdah.ms.gov/lakegeorge,America/Chicago,2026-09-09T12:59:48.572362+00:00
lake-george-mystery-spot,Lake George Mystery Spot,Lake George,NY,43.42263,-73.713,roadside-oddities,open,https://www.lakegeorge.com/guides/things-to-do/mystery-spot/,America/New_York,2026-09-08T01:35:27.513733+00:00
lake-havasu-lighthouse-trail,Lake Havasu Lighthouse Trail,Lake Havasu City,AZ,34.46584,-114.35634,roadside-oddities,open,https://www.golakehavasu.com/lighthouses/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
lake-helen-cassadaga-cemetery,Lake Helen-Cassadaga Cemetery,Lake Helen,FL,28.96506,-81.23616,weird-history,open,https://www.lakehelencemetery.com/,America/New_York,2026-09-09T13:54:54.613604+00:00
lake-jackson-mounds-archaeological-state-park,Lake Jackson Mounds Archaeological State Park,Tallahassee,FL,30.50567,-84.31622,weird-history,open,https://www.floridastateparks.org/parks-and-trails/lake-jackson-mounds-archaeological-state-park,America/New_York,2026-09-09T13:54:54.613604+00:00
lake-michigan-underwater-crucifix,Lake Michigan Underwater Crucifix,Petoskey,MI,45.37706,-84.96269,weird-history,limited,https://petoskeyarea.com/places/underwater-crucifix/,America/Detroit,2026-09-08T15:31:15.588137+00:00
lake-norman-normie-monster,Lake Norman — “Normie” Monster,Troutman,NC,35.67213,-80.93259,cryptids,open,https://www.atlasobscura.com/places/lake-norman,America/New_York,2026-09-09T05:34:33.398594+00:00
lake-region-heritage-center-museum,Lake Region Heritage Center Museum,Devils Lake,ND,48.11143,-98.85841,museums,limited,https://www.ndtourism.com/devils-lake/attractions-entertainment/arts-attractions/lake-region-heritage-center-museum,America/Chicago,2026-09-10T15:41:01.891131+00:00
lake-shasta-caverns,Lake Shasta Caverns,Lakehead,CA,40.80443,-122.30431,roadside-oddities,limited,https://www.lakeshastacaverns.com/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
lake-shawnee-abandoned-amusement-park,Lake Shawnee Abandoned Amusement Park,Rock,WV,37.40548,-81.14382,haunted,limited,https://www.wvlakeshawnee.com/,America/New_York,2026-09-08T03:11:33.200322+00:00
lake-valley-historic-townsite,Lake Valley Historic Townsite,Lake Valley,NM,32.72034,-107.56872,weird-history,limited,https://www.blm.gov/visit/lake-valley-historic-townsite,America/Denver,
lake-winnipesaukee-mystery-stone,Lake Winnipesaukee Mystery Stone,Concord,NH,43.20727,-71.53943,folklore,limited,https://www.atlasobscura.com/places/lake-winnipesaukee-mystery-stone,America/New_York,2026-09-09T04:49:39.808526+00:00
lakehurst-historical-society-museum,Lakehurst Historical Society Museum,Lakehurst,NJ,40.01306,-74.32028,museums,limited,https://www.roadsideamerica.com/story/74973,America/New_York,2026-09-08T17:48:18.566953+00:00
lakenenland-sculpture-park,Lakenenland Sculpture Park,Chocolay Township,MI,46.4923,-87.15205,roadside-oddities,open,https://lakenenland.com/,America/Detroit,2026-09-08T15:12:49.285859+00:00
